0,12,8,5,1709,8,267,180,1929
0,5,13,1,1455,19,82,248,853
0,11,8,2,820,22,245,99,246
0,6,17,4,841,20,145,65,428
0,10,26,2,1448,2,153,83,919
0,8,7,7,1706,14,83,184,432
0,7,17,1,1901,4,269,218,479
0,3,15,2,957,17,177,213,222
0,8,30,7,750,2,189,275,1068
0,4,3,1,1050,5,66,154,483
0,3,11,6,1941,14,213,184,491
0,1,7,6,1151,2,140,213,925
0,3,14,2,941,20,65,248,2077
0,12,2,7,1425,6,39,99,200
0,6,28,1,1731,11,20,65,227
0,11,23,3,2000,21,37,188,938
1,11,23,4,2400,20,159,65,1916
0,3,30,3,1956,4,17,101,261
0,12,3,1,1338,20,180,65,468
0,7,26,1,2035,21,202,132,303
0,4,11,2,1243,16,65,75,335
0,5,17,5,756,19,213,258,1846
0,1,28,4,910,21,188,50,377
0,7,13,3,1310,16,213,75,264
1,1,31,7,1315,21,89,222,1671
0,11,18,5,1659,14,171,83,394
0,10,28,4,1602,3,149,131,216
0,3,22,3,1812,17,252,263,234
0,12,29,3,629,2,153,83,919
1,4,16,6,2100,19,82,248,853
0,11,28,7,2002,2,39,213,867
1,10,5,4,1547,8,75,166,585
0,7,23,1,805,21,222,161,370
0,4,30,5,1704,23,139,63,288
1,1,6,6,1622,20,277,221,1605
0,2,18,3,1521,20,99,65,529
0,2,21,5,2136,9,20,11,500
0,3,7,2,629,14,65,213,599
0,3,30,3,1148,20,48,65,546
0,8,3,4,1115,9,180,122,534
0,1,5,4,1118,22,63,241,362
0,8,28,5,616,19,182,82,895
0,4,26,7,1915,6,140,107,965
0,3,7,2,1505,21,257,50,495
0,4,31,6,1939,2,83,138,1172
0,2,25,2,1413,17,161,248,109
0,12,11,1,900,21,222,233,2277
0,9,19,1,741,20,139,222,1956
1,2,11,4,1958,2,239,189,700
0,8,16,2,1521,22,63,66,112
0,7,5,4,1756,19,139,161,2288
0,7,3,1,631,14,160,83,140
0,6,23,5,2129,11,20,241,481
0,10,18,1,1545,8,20,131,4502
0,3,30,2,849,8,213,20,606
0,9,12,4,1455,17,252,263,234
0,10,1,5,1200,21,133,209,419
0,7,2,1,857,2,264,22,1476
0,4,13,2,829,16,75,154,589
1,7,30,5,1740,7,139,154,228
1,10,11,2,2146,8,286,26,1111
1,9,31,5,1703,23,222,103,493
1,6,28,1,1634,4,258,207,671
1,7,21,4,1635,21,159,242,345
0,5,15,2,841,2,213,258,1846
1,4,8,6,923,22,99,59,628
0,12,19,1,600,2,210,83,583
0,8,9,3,928,22,140,11,190
0,12,7,5,1035,17,213,295,475
0,9,11,7,1144,2,189,154,1090
0,1,28,4,1540,4,159,257,866
0,6,26,6,2134,19,161,138,2288
0,12,8,6,1243,21,221,225,267
1,12,24,5,1735,11,20,132,696
0,11,31,2,751,5,180,154,944
0,7,23,1,645,14,249,161,109
0,4,27,2,1150,21,82,266,391
0,6,16,4,842,19,82,266,391
0,1,20,5,1103,16,88,75,505
0,7,2,7,1007,2,167,83,1220
1,12,6,4,1845,17,213,281,607
0,9,5,1,710,21,37,238,443
0,8,24,2,643,21,271,222,338
0,6,30,3,1037,8,166,39,185
0,5,20,7,1405,21,269,49,358
0,3,15,3,1527,2,83,70,592
0,6,6,2,1010,21,221,180,861
0,12,27,2,630,15,169,184,129
0,1,26,3,602,19,222,213,1440
0,10,30,5,2025,17,261,266,269
0,6,2,5,1545,19,259,159,414
0,11,2,4,2119,22,140,72,201
1,8,6,7,2058,14,239,39,612
0,4,3,7,1250,9,75,249,1024
0,4,6,3,1615,21,159,222,256
0,6,7,3,641,8,161,75,1900
0,3,3,5,1305,15,201,166,1020
0,6,13,1,700,14,254,161,155
1,1,12,7,2040,21,250,78,248
0,4,13,3,610,5,154,285,1005
0,2,21,5,1724,14,141,213,588
1,6,12,3,1934,6,63,99,404
0,12,17,7,1105,5,266,154,1597
0,1,22,7,1947,8,20,189,595
0,2,2,2,1638,22,63,213,316
0,1,26,2,1753,7,239,138,224
0,2,1,7,1920,22,166,63,418
0,9,4,1,1706,19,39,213,867
0,10,1,6,1255,11,286,20,406
0,12,30,5,1740,16,154,89,508
0,1,16,1,1003,20,81,26,313
1,3,27,7,1615,23,159,161,236
0,9,5,1,1453,19,166,213,733
1,1,12,7,1612,14,61,83,685
0,11,19,5,1008,19,218,258,550
0,7,8,7,1101,8,154,180,944
0,11,28,6,1025,22,50,99,169
0,3,3,6,1113,14,166,39,185
0,10,23,1,1747,2,39,83,1562
1,12,15,4,1004,19,82,212,819
0,4,23,6,1710,9,182,20,590
0,2,25,1,627,6,99,107,1065
0,10,18,2,1559,15,189,184,860
0,4,7,4,1337,14,249,161,109
1,1,7,6,1837,17,161,212,47
0,7,9,1,917,9,202,20,425
1,9,16,4,108,13,159,248,258
0,10,31,7,2103,21,239,50,255
0,11,16,2,1057,19,182,82,895
0,2,7,7,1509,16,75,59,497
0,12,1,5,1733,20,65,258,2296
0,4,10,7,1131,20,26,81,313
0,5,6,1,556,2,250,83,247
0,6,13,1,1915,20,248,221,992
0,6,21,2,656,20,239,222,1891
0,4,28,3,1306,4,233,258,421
0,11,21,7,1140,7,37,138,542
0,8,8,2,1153,21,82,159,629
0,3,20,1,1819,9,302,20,589
0,5,12,4,1255,8,271,266,588
1,8,3,4,1632,15,201,20,906
0,6,12,3,1226,15,259,184,1807
1,12,7,5,711,2,107,83,1119
0,1,20,5,1649,20,50,222,1999
0,9,4,7,1853,17,161,248,109
0,2,17,1,820,2,271,213,1726
0,2,28,5,603,17,252,263,234
0,4,29,3,750,6,83,139,224
0,8,25,3,1657,16,75,295,226
0,10,13,3,1125,15,180,89,957
1,11,6,1,1800,14,36,213,116
0,9,20,1,1142,6,140,185,316
0,12,1,4,1046,2,83,39,1562
0,9,2,5,1831,14,83,64,164
0,3,1,3,1648,20,83,65,936
0,2,14,5,903,6,99,153,821
0,7,31,6,559,17,66,213,296
0,2,23,2,1957,8,20,201,906
0,12,22,4,1000,21,89,37,457
0,12,8,6,1507,20,222,221,2075
0,7,13,3,952,19,213,266,1249
1,12,7,4,1856,9,20,63,554
1,9,15,3,1722,6,99,82,1605
0,5,29,1,1200,21,78,132,239
0,10,11,3,1949,6,140,202,305
0,8,24,1,914,2,234,213,849
0,2,24,7,938,16,75,31,396
1,11,28,6,2016,14,184,83,432
0,6,18,6,1243,11,20,221,665
0,5,1,3,1135,20,159,218,762
1,4,4,2,1827,2,81,83,1192
0,10,2,7,855,20,50,65,361
0,9,8,5,1626,2,189,161,2342
0,4,16,6,953,20,65,153,329
1,5,11,7,922,19,139,285,810
0,2,30,6,2045,17,267,200,436
0,11,7,2,1009,2,222,83,868
0,6,28,7,1221,2,259,275,1736
0,1,28,5,1450,6,249,139,1303
0,3,21,1,655,12,132,149,216
1,10,27,2,1513,9,20,100,646
1,7,12,6,1426,2,166,189,1097
0,12,27,2,2014,8,20,191,443
1,5,19,7,1325,11,221,20,665
0,5,26,6,1226,17,7,258,250
0,6,4,7,1105,22,171,139,301
1,9,13,2,1053,11,201,180,1310
0,7,5,4,1325,19,221,82,1557
1,6,5,1,1928,5,47,154,267
1,5,14,1,2015,16,75,148,626
0,5,2,5,1254,14,166,89,501
0,6,13,1,1944,23,186,159,599
1,7,24,7,1715,21,258,113,224
0,7,13,4,1404,20,161,159,236
0,6,14,1,1455,20,266,65,1474
0,5,30,2,1136,8,221,20,665
1,8,29,7,1714,14,83,111,228
0,11,19,6,955,6,180,63,895
0,7,10,1,751,9,262,20,552
0,10,26,2,914,5,207,138,2408
0,4,8,5,750,14,83,261,190
0,4,4,2,1330,16,66,75,116
0,4,10,7,630,8,250,20,874
0,5,18,6,743,12,132,208,100
0,2,24,7,1450,19,213,257,1721
0,1,28,5,1838,19,107,213,1182
1,5,21,1,2356,5,154,281,209
0,1,4,4,1353,8,122,20,306
1,4,8,6,1549,21,159,144,1591
0,1,28,5,1218,15,83,89,987
0,3,26,5,1011,22,99,37,748
0,1,24,7,1600,2,82,83,641
0,1,31,7,1625,7,251,138,515
0,5,6,1,1535,21,178,288,223
0,7,30,5,1759,7,248,138,890
1,4,22,4,1247,21,249,268,480
0,11,31,3,1447,19,213,266,1249
0,10,17,7,1708,14,213,190,67
0,10,26,2,847,23,222,116,438
1,1,7,7,1551,10,182,82,895
1,10,2,7,2037,6,140,189,964
0,1,25,1,1029,22,140,118,376
0,8,16,2,1655,21,180,182,989
0,5,18,5,2102,14,213,121,137
0,12,9,7,1343,21,212,263,333
0,7,6,4,2012,16,20,48,712
0,7,26,2,951,5,107,99,1065
0,12,17,7,1340,21,250,78,248
0,10,6,4,830,21,264,159,386
0,7,16,6,1522,16,75,225,256
0,10,1,6,1123,19,26,213,783
0,9,1,3,1530,21,133,222,1020
0,10,19,2,2012,17,150,161,123
0,1,15,7,731,2,214,83,1213
1,4,8,5,1432,17,159,103,258
0,12,4,1,1855,6,63,166,418
1,10,18,2,1653,15,89,161,1979
0,5,16,4,1843,20,81,39,399
0,7,11,2,658,2,81,213,612
0,4,7,5,1455,16,75,37,230
1,9,23,5,2120,5,154,266,1989
0,7,11,2,1715,21,243,159,345
0,9,26,6,1120,21,218,207,543
0,2,10,2,735,20,65,257,2279
0,12,28,2,610,9,123,75,317
1,11,13,6,1610,21,222,263,621
0,5,13,7,1240,20,37,225,462
0,3,8,4,1552,20,222,20,1587
0,5,17,5,1510,2,83,209,175
0,9,5,1,529,16,21,75,411
0,2,13,5,1328,21,78,94,562
0,4,14,3,835,21,37,31,177
0,5,1,3,1125,21,178,275,237
0,10,11,3,1346,6,166,139,1416
0,7,12,7,1135,15,201,270,1522
0,7,20,3,940,9,74,20,83
0,11,2,3,1631,13,190,222,1460
0,3,20,1,927,2,166,189,1097
0,8,14,6,2006,9,20,147,406
0,10,18,2,1526,21,148,182,765
0,3,11,6,1232,8,39,180,1121
0,7,17,7,1102,22,46,139,253
0,8,26,3,1043,8,82,75,1069
1,8,17,3,1220,17,21,213,160
1,7,7,5,1642,17,82,170,423
1,2,26,2,1554,6,99,222,2133
0,3,15,2,845,2,83,225,1068
0,7,26,2,1830,21,133,78,239
0,10,12,6,1909,19,66,213,296
0,4,27,1,1940,21,207,159,407
0,8,22,7,2100,19,82,159,629
0,12,22,5,1946,14,264,248,417
0,7,12,6,1752,2,271,83,1205
0,6,18,5,2000,21,133,78,239
0,2,17,2,1956,20,221,48,279
0,11,2,3,1746,21,250,78,248
0,10,10,2,937,22,289,139,429
0,2,31,7,852,9,296,20,152
0,3,1,2,2126,15,201,161,1536
0,7,28,3,1132,6,99,159,2227
0,7,21,4,1729,8,153,20,270
0,7,9,7,1324,14,252,161,89
0,1,14,6,616,22,136,139,595
0,4,26,7,1848,2,83,241,1158
0,6,15,3,913,6,286,139,787
0,3,11,6,1525,14,213,65,599
1,5,14,1,1404,17,289,82,541
0,1,28,4,2240,21,222,159,256
0,9,20,1,755,16,75,275,307
0,12,5,3,1559,20,159,222,256
0,10,13,3,1600,17,151,266,205
0,6,5,1,1726,20,39,221,280
0,6,26,6,828,16,75,48,410
0,4,9,7,1345,2,83,22,190
0,8,29,6,1602,13,17,159,2304
0,10,31,7,1037,22,99,89,487
0,9,8,4,1350,2,266,154,1597
1,11,7,1,751,2,94,83,551
0,1,18,2,949,20,81,180,759
0,4,1,5,1952,8,20,228,272
0,3,28,7,1914,22,140,190,984
0,4,26,1,1341,8,161,266,590
0,8,30,7,1418,2,156,161,2504
0,6,21,1,1743,2,161,168,2615
1,10,31,6,1559,19,213,257,1721
1,8,25,3,2225,19,82,139,861
0,5,19,7,657,8,83,20,732
0,2,12,7,2110,7,139,26,326
1,9,26,7,1750,14,83,169,304
0,5,14,2,619,6,189,139,964
0,6,9,5,845,20,181,65,413
0,6,4,7,1135,17,161,103,209
0,9,31,4,1446,17,267,96,619
0,6,19,6,2224,9,20,252,566
0,9,30,4,1119,2,210,83,583
0,6,11,7,1830,2,266,107,1046
1,3,22,3,1854,2,213,83,802
0,4,3,1,712,21,22,94,528
1,9,14,3,1312,8,267,82,391
0,3,11,6,1228,17,82,61,692
0,8,25,2,855,21,218,207,543
0,3,17,4,959,17,213,199,109
0,10,28,4,2058,19,213,81,612
0,3,4,7,713,21,159,161,236
1,2,20,5,1104,2,213,166,733
0,11,6,1,930,14,249,161,109
0,8,4,4,1917,2,202,83,448
0,5,18,5,1000,21,249,159,258
1,4,7,4,2020,19,213,218,1739
0,6,8,4,821,17,267,268,532
0,6,24,3,1225,17,264,161,308
0,3,20,1,1830,2,81,275,719
1,7,30,5,1738,8,39,217,1197
0,3,16,4,610,21,243,263,188
0,7,28,3,1100,21,249,178,1333
0,8,2,3,1713,20,20,222,1587
0,10,14,5,642,5,39,22,1698
0,10,9,1,1443,20,140,222,1009
0,8,21,7,1028,16,75,225,256
0,6,20,7,1631,4,258,268,605
0,12,15,5,1503,20,218,222,1009
0,6,2,5,1807,8,20,31,134
0,12,9,7,946,21,234,50,328
0,8,29,6,1630,21,178,161,1363
1,1,7,6,947,15,184,285,656
0,11,18,4,840,14,83,135,603
1,10,31,6,2147,22,99,39,200
0,11,30,2,901,2,83,26,1471
0,3,24,4,553,19,89,213,235
0,7,28,3,910,21,264,257,697
0,2,6,6,1228,6,153,99,821
0,6,9,5,1458,14,213,133,738
0,2,26,2,2138,9,20,191,443
1,8,3,4,1920,21,159,275,1372
0,10,17,1,928,9,187,20,147
0,1,11,4,610,10,82,182,895
0,2,18,2,1658,17,38,82,649
0,4,30,5,1517,22,209,139,395
0,5,15,2,710,21,221,285,920
0,7,18,1,1908,15,89,201,528
0,8,23,3,1908,2,161,83,1235
1,9,13,2,19,11,20,221,665
0,6,24,3,1550,14,257,213,286
0,4,29,3,1325,21,182,221,668
0,7,10,2,615,9,144,20,377
0,2,31,7,1300,22,14,99,143
0,4,6,4,707,2,166,83,1389
0,8,11,5,2334,18,132,207,2409
0,11,22,1,2153,19,161,99,2454
0,7,19,2,1046,2,213,218,1739
1,11,5,6,1925,21,269,270,404
1,6,31,3,1622,17,110,82,483
0,1,10,2,2044,14,83,135,603
0,11,6,7,855,17,267,151,205
1,9,23,6,2058,6,99,159,2227
0,4,3,1,720,21,286,153,180
1,2,18,2,1728,6,20,99,745
0,1,26,3,540,11,79,20,432
0,5,30,2,826,14,50,39,370
0,7,16,7,905,23,1,213,654
0,12,10,7,1215,17,254,258,191
1,3,28,7,1948,21,276,66,410
0,4,22,5,1117,21,22,161,1242
0,8,3,4,1012,19,82,144,977
0,9,12,5,844,22,63,48,192
0,8,2,2,1910,21,286,37,612
1,8,18,3,1135,6,259,99,2565
1,2,5,5,2100,21,222,159,256
1,12,15,5,1644,21,222,49,369
0,9,17,6,1341,22,239,99,416
1,10,1,5,744,14,213,66,296
0,9,22,3,1755,20,65,202,651
0,4,20,2,2017,4,218,222,1009
0,1,2,2,2105,10,82,248,853
0,9,21,2,1221,15,89,119,288
1,10,11,3,1819,19,213,257,1721
0,1,14,5,640,11,220,166,288
0,9,19,1,918,21,188,50,377
1,12,15,5,1241,22,169,139,374
0,3,19,7,1821,17,170,213,466
0,8,19,5,940,20,221,222,2075
0,10,26,1,1630,22,214,99,284
0,9,18,6,1617,15,102,201,223
1,12,26,1,1634,3,132,207,2409
0,1,16,7,1508,11,166,220,288
1,12,18,1,2135,19,213,26,783
0,1,17,2,837,14,264,248,417
0,3,19,6,1627,17,264,251,234
0,3,13,1,640,18,182,81,601
0,8,27,4,755,19,166,213,733
0,2,28,4,1017,19,82,83,641
0,7,7,5,534,17,2,139,307
0,7,7,5,2050,14,83,228,604
0,8,26,4,1700,22,121,63,214
0,5,21,2,754,11,53,166,396
0,4,5,2,1830,16,286,241,723
1,11,12,3,1702,21,212,159,197
1,4,15,5,1627,21,161,159,236
0,1,8,1,1220,22,28,139,1428
0,9,20,2,1154,20,180,81,759
1,8,11,4,1200,17,161,222,370
0,12,10,7,859,22,140,144,845
0,5,20,7,1120,21,159,266,368
0,7,22,5,1030,15,161,89,1979
0,6,29,1,1820,18,82,182,895
1,10,29,4,2008,14,83,291,1022
0,2,20,4,1325,21,50,238,255
0,7,21,5,1222,17,94,266,693
0,9,27,1,800,21,269,182,1790
1,11,16,2,1907,15,107,89,1127
0,4,5,3,1410,22,140,140,542
1,8,19,5,1940,2,83,39,1562
0,7,3,1,1852,7,73,138,227
0,12,10,7,1618,2,83,159,1055
0,11,10,4,1255,21,182,275,251
1,3,31,3,1742,8,20,123,153
1,11,23,4,1332,2,166,83,1389
0,9,12,4,1005,11,20,285,406
1,2,28,4,2100,11,20,184,332
0,4,14,4,1231,17,161,269,135
0,7,3,1,1813,20,107,166,1076
0,7,3,2,2037,16,75,119,416
0,9,30,4,1956,20,166,81,214
0,6,16,4,842,17,37,213,409
0,4,9,7,1447,6,140,249,191
0,5,26,5,1500,21,50,202,998
0,4,23,7,614,2,207,83,1456
1,9,19,1,1244,8,284,20,223
1,3,1,2,923,22,63,20,554
1,7,12,6,2027,15,201,161,1536
0,3,6,1,1255,15,201,144,503
0,8,18,3,1620,8,154,266,1989
0,3,7,2,1935,21,269,161,373
0,11,29,1,502,15,102,201,223
0,5,13,7,647,15,212,201,1494
1,11,29,7,1702,14,99,238,416
0,12,3,1,1655,23,139,52,401
0,1,6,5,1321,8,20,258,2139
0,11,7,2,2124,21,212,268,389
0,4,11,2,2004,21,37,132,670
0,7,17,1,1039,8,180,154,944
1,1,17,1,1626,21,63,159,1825
0,4,5,2,1015,21,222,144,1489
0,9,7,4,1257,17,198,266,607
0,1,21,5,1617,14,245,213,528
1,12,3,1,1052,17,213,38,1437
0,10,28,4,907,21,264,49,296
0,10,4,2,1945,16,75,30,906
0,10,26,2,1924,21,202,107,673
0,8,20,6,2140,23,139,48,284
0,8,9,2,1925,21,289,132,453
0,8,24,2,1235,21,89,182,229
0,3,15,3,1318,17,45,266,357
0,12,5,3,1940,20,222,113,1020
0,10,9,1,2046,2,189,161,2342
1,8,18,4,930,11,20,244,749
1,6,18,6,1511,17,259,236,199
0,2,24,7,1624,11,180,221,861
0,7,31,6,855,21,221,222,2075
1,11,11,6,943,15,184,213,491
0,9,8,5,810,17,267,292,175
0,10,15,6,841,8,20,161,1946
0,1,28,4,635,22,291,139,936
0,8,24,1,800,21,107,285,197
0,6,24,4,1614,8,20,123,153
0,6,4,6,955,19,213,159,1515
0,9,29,3,2005,21,37,132,670
0,5,31,4,1931,14,46,83,383
0,10,27,2,1334,15,201,180,1310
0,2,1,6,842,17,82,38,649
0,8,25,3,1020,16,239,75,390
0,7,26,1,630,8,249,20,1891
1,6,18,5,2042,14,213,138,589
0,1,31,1,1809,2,83,218,1616
1,6,16,3,1228,9,123,20,153
1,6,10,5,2210,16,166,52,617
0,7,3,2,1824,19,213,180,1005
0,5,3,6,1250,14,189,79,999
0,11,7,1,1348,15,89,14,488
0,10,28,3,1844,17,22,82,775
0,7,4,3,1618,17,159,103,258
0,11,27,6,1515,8,20,257,2182
0,5,31,3,1847,15,119,201,252
0,4,8,6,1023,2,83,99,1372
0,1,25,1,1116,8,159,20,1747
0,8,31,1,1350,17,267,38,291
1,11,29,7,2236,2,189,213,1197
0,12,14,4,1205,9,25,20,596
0,8,28,5,601,22,163,139,127
0,11,25,4,609,21,207,270,371
0,12,22,5,1809,14,262,83,190
0,4,13,2,1640,16,139,154,228
0,7,6,5,1725,15,89,161,1979
0,11,23,3,1006,14,213,67,135
1,4,7,4,1815,21,159,144,1591
0,3,13,1,613,14,226,83,1068
0,9,18,6,555,6,145,139,845
0,1,2,1,1135,9,12,20,143
0,4,23,7,1112,23,151,82,406
1,10,19,2,1710,21,207,161,337
0,7,20,4,1406,2,269,83,1431
0,5,28,7,958,6,248,99,1068
1,4,20,3,915,16,75,217,892
0,3,31,4,1132,21,276,180,880
0,12,27,2,2002,4,215,211,183
0,3,27,6,1400,21,37,153,484
0,10,31,7,918,2,276,249,786
0,11,29,7,1203,21,161,263,308
1,10,1,5,1550,6,189,99,1086
0,4,14,4,1303,8,218,20,2172
0,4,9,7,1420,15,218,201,1426
0,4,20,2,902,8,154,107,1069
0,10,31,7,631,19,269,213,1781
1,11,14,7,1327,2,82,213,888
0,9,30,3,839,14,83,259,364
0,6,31,4,814,8,166,20,761
0,12,13,2,753,20,221,225,267
0,5,1,2,632,18,81,182,601
0,4,9,7,1926,11,182,180,989
0,8,28,6,1341,14,210,213,416
0,12,1,5,1829,15,50,201,936
0,4,30,4,1009,20,286,65,508
0,7,20,3,1115,20,234,81,357
0,8,23,3,1319,19,99,213,719
0,1,10,2,1424,19,82,258,967
0,7,2,7,859,8,201,20,906
0,2,17,2,629,9,296,20,152
0,7,2,7,1304,15,159,190,1524
0,10,11,2,1650,21,234,180,1073
0,9,19,7,858,4,264,257,697
0,11,20,6,722,17,252,161,89
0,9,11,7,749,16,75,241,413
0,1,9,1,745,2,161,180,2217
0,2,19,4,1230,15,258,89,1927
0,4,30,5,934,21,209,78,181
0,3,23,5,1435,14,229,83,604
0,3,2,4,1514,4,17,10,252
1,3,26,5,1041,22,140,288,429
0,5,21,1,1250,21,222,159,256
0,12,20,2,910,9,20,125,241
0,2,6,6,1913,9,20,47,960
0,12,13,2,1615,2,20,83,732
0,1,31,1,1000,21,78,3,580
0,1,3,3,1611,15,22,184,559
0,8,31,1,1020,21,113,38,287
0,1,5,5,812,8,20,39,946
0,6,1,2,1717,15,121,89,120
1,6,25,5,1940,4,161,257,954
0,5,6,2,625,21,159,3,487
0,9,8,4,1446,18,39,182,861
0,2,30,7,756,14,213,112,157
0,8,24,1,1021,2,213,161,1745
0,3,10,5,855,20,81,65,331
0,2,14,6,1015,23,188,138,418
0,9,30,3,1237,14,166,63,418
0,10,12,6,2037,8,20,222,1587
0,2,5,5,822,21,22,176,294
0,6,14,2,606,8,229,20,272
0,12,4,2,940,12,156,131,163
0,4,14,3,1126,22,140,123,838
0,2,16,1,2056,20,107,159,2174
0,8,23,2,835,21,133,152,359
0,7,24,7,920,20,65,258,2296
0,9,5,2,850,19,259,218,550
0,8,13,5,1515,11,20,83,732
0,5,23,5,1507,2,83,209,175
0,8,19,5,1702,23,139,123,383
0,3,5,1,901,21,78,162,293
0,11,15,1,1054,14,166,81,214
1,5,15,3,1958,21,248,148,1101
0,1,26,2,700,21,222,159,256
0,12,19,1,1805,2,189,285,204
0,7,12,7,1659,19,221,82,1557
0,6,15,3,1511,2,213,166,733
1,11,31,3,1614,14,39,81,399
0,6,10,5,1907,6,63,247,1025
0,8,19,5,1846,20,161,159,236
0,8,30,7,1228,5,180,154,944
1,6,4,7,630,23,65,213,599
1,8,4,5,1131,2,166,189,1097
0,1,9,2,1447,15,199,201,228
0,12,9,6,954,2,178,83,460
1,8,5,6,1720,5,139,107,901
0,4,4,1,2054,17,267,260,269
1,9,1,3,1810,9,24,20,714
0,3,12,3,1228,5,107,166,1076
0,6,7,2,1552,19,213,99,719
1,10,7,5,1900,21,22,78,189
0,5,9,5,620,22,201,99,1008
1,1,20,4,2204,8,75,247,879
0,9,18,6,1242,20,65,153,329
0,7,3,2,900,22,63,37,448
0,9,10,7,2003,17,213,102,557
0,10,8,7,1531,15,89,221,453
0,5,9,4,646,4,218,248,933
0,6,24,3,1257,22,140,135,595
0,3,15,3,850,15,89,159,1750
0,3,20,1,910,17,271,161,36
0,3,16,4,718,21,178,161,1363
0,7,11,3,841,15,65,201,930
0,7,8,6,1327,2,189,154,1090
0,2,18,3,1015,3,156,131,163
1,3,19,7,1014,21,207,132,1642
0,8,26,3,1630,21,49,207,325
1,5,28,7,2008,4,264,257,697
1,5,11,7,1724,15,89,201,528
0,12,22,4,1112,14,213,295,475
0,4,15,4,1142,19,259,99,2565
0,4,30,4,845,21,159,161,236
1,10,16,7,2345,2,189,265,1045
0,11,30,2,1130,2,83,37,631
0,10,10,1,1542,15,202,184,349
0,9,19,1,1228,14,83,288,237
0,4,21,3,1013,6,99,182,711
1,5,16,3,931,14,83,295,772
0,1,28,4,650,7,286,123,478
0,9,31,4,2009,14,189,63,1080
0,9,30,3,1823,15,184,66,518
1,3,3,5,1616,20,221,159,2176
0,5,9,5,1243,16,75,184,403
1,9,16,5,1920,23,65,143,185
0,9,20,1,629,2,249,275,1558
1,2,20,5,1627,9,63,20,554
0,4,12,5,1527,11,182,20,590
0,10,23,7,1122,15,201,275,449
0,11,27,5,748,11,107,50,925
0,8,26,4,1235,21,159,161,236
1,9,18,7,2109,11,205,20,317
0,5,18,6,828,2,83,161,1235
1,2,16,1,2015,21,212,159,197
0,2,28,4,2155,2,259,154,2586
0,8,27,4,1936,8,248,20,515
0,4,20,2,2015,15,180,190,1066
0,2,22,6,600,19,258,213,1721
0,9,21,2,1032,7,139,154,228
1,3,28,1,1558,22,140,171,301
1,4,7,4,1755,21,182,89,229
0,1,25,1,2301,16,75,136,123
0,3,24,4,1907,14,213,280,714
0,12,18,7,1110,6,222,63,1737
0,1,13,4,905,21,159,248,258
0,4,22,5,555,9,73,20,363
0,12,10,7,1911,8,20,222,1587
1,4,9,7,1932,14,166,238,431
0,7,1,5,1557,22,140,275,668
0,5,9,5,853,12,156,131,163
0,11,20,7,707,21,26,221,196
1,8,20,5,1242,14,213,119,174
0,9,15,4,631,21,249,222,304
0,5,16,4,556,15,83,201,852
0,1,25,1,735,21,145,159,1591
0,10,3,1,1330,21,207,159,407
0,4,1,4,1155,16,81,66,322
1,3,15,3,1923,23,181,213,594
0,4,21,4,829,5,154,66,483
0,9,8,4,1926,20,65,63,430
0,5,7,3,1430,21,145,222,1489
0,7,15,6,643,14,46,83,383
1,2,11,4,1820,14,83,169,304
0,9,10,7,34,15,259,201,1589
1,6,12,4,2219,2,189,180,193
0,9,16,4,1252,17,267,242,422
0,2,15,7,628,8,20,81,547
0,11,7,2,1007,17,213,223,130
0,11,31,2,1208,22,213,139,925
0,9,19,7,907,22,99,77,884
0,7,29,5,700,6,99,258,2565
0,9,31,5,2025,2,83,70,592
0,4,2,6,1120,21,50,31,682
1,12,30,5,2115,16,154,48,301
0,8,15,1,805,17,267,257,689
1,7,17,7,2008,7,139,153,631
0,1,27,3,1710,16,59,166,641
1,12,5,3,2039,2,213,39,867
0,6,11,6,1919,8,75,241,413
0,11,25,3,745,17,161,266,590
0,3,8,3,936,17,216,161,49
1,6,27,7,1703,6,99,182,711
0,12,30,4,1545,19,213,89,235
1,6,12,4,2120,21,133,249,192
0,11,20,7,1437,6,249,139,1303
0,11,26,4,914,7,37,138,542
0,2,27,3,539,20,39,81,399
1,6,7,3,730,14,39,166,185
0,4,5,2,637,6,286,139,787
0,6,3,5,857,14,39,238,612
0,12,7,5,1533,17,49,258,326
1,3,6,1,1359,14,83,171,394
1,10,18,2,1051,21,78,132,239
0,11,25,4,801,22,162,139,458
0,2,6,5,1730,16,75,53,214
1,1,2,1,2306,17,259,236,199
0,9,29,3,1131,8,20,222,1587
0,5,1,2,1907,15,201,144,503
0,1,9,2,810,2,213,249,1041
0,7,31,6,1557,19,213,166,733
0,8,22,1,1240,17,269,258,86
1,5,18,5,1648,17,267,235,508
0,11,10,5,641,22,140,202,305
0,8,28,6,2231,20,208,222,2845
1,9,5,1,1744,4,258,82,1024
0,7,7,5,1725,6,202,139,305
0,5,21,1,1325,22,72,139,201
0,1,6,5,1054,17,254,161,155
0,12,23,7,939,21,182,207,1844
0,10,12,6,852,15,32,201,748
0,5,10,5,1543,17,140,64,74
0,12,3,7,658,15,257,201,603
0,6,23,5,1900,21,161,178,1363
0,11,22,2,646,17,218,257,129
0,12,13,2,1701,20,226,221,267
0,7,30,5,1116,16,289,75,646
0,10,3,2,602,14,226,213,412
0,2,9,2,1754,21,3,159,487
0,4,18,1,910,15,166,89,501
0,7,3,2,858,3,132,168,102
1,10,14,4,1718,20,221,225,267
0,7,3,2,1300,9,136,20,151
